0.021732,0.00097309,0.0024769,0.00021985
0.021784,0.00097509,0.0023601,0.00021517
0.021836,0.00093072,0.0023026,0.00021066
0.021888,0.0009282,0.0022315,0.00020631
0.021941,0.00091524,0.0022423,0.00020209
0.021993,0.00087048,0.0022096,0.00019804
0.022045,0.00083597,0.0020807,0.00019419
0.022097,0.00079798,0.0020054,0.0001905
0.022149,0.00075841,0.0019235,0.00018697
0.022202,0.00076382,0.001933,0.00018362
0.022306,0.00074046,0.001873,0.00017742
0.022358,0.00072285,0.0017654,0.00017458
0.02241,0.00070283,0.0017516,0.00017192
0.022463,0.00070339,0.0016357,0.00016942
0.022515,0.00065572,0.0015425,0.00016708
0.022567,0.00064446,0.0015717,0.00016491
0.022619,0.00065199,0.0015959,0.00016291
0.022671,0.00063194,0.0015496,0.00016105
0.022724,0.00062097,0.0015031,0.00015934
0.022776,0.00062518,0.0014897,0.00015778
0.022828,0.0006233,0.0014598,0.00015636
0.022881,0.00060903,0.0013985,0.00015507
0.022933,0.00058653,0.001397,0.00015391
0.022985,0.00060205,0.001391,0.00015288
0.023037,0.00058836,0.0013991,0.00015195
0.023089,0.00060495,0.0013739,0.00015114
0.023141,0.00059698,0.001404,0.00015043
0.023194,0.00059679,0.0013951,0.00014981
0.023246,0.00059905,0.0013521,0.00014928
0.023298,0.00060546,0.0013583,0.00014884
0.02335,0.00061494,0.0013571,0.00014846
0.023403,0.0005998,0.0013982,0.00014816
0.023455,0.0005823,0.0013557,0.00014791
0.023507,0.00061256,0.0013405,0.00014771
0.023559,0.00060852,0.0013536,0.00014756
0.023611,0.00075476,0.0014777,0.00014745
0.023664,0.00063498,0.0013209,0.00014737
0.023716,0.00064374,0.0013661,0.00014731
0.023768,0.00063886,0.0014579,0.00014728
0.023819,0.00063104,0.0014164,0.00014725
0.023924,0.00060745,0.0014347,0.00014722
0.023976,0.00062296,0.0014023,0.0001472
0.024028,0.00063637,0.0014162,0.00014717
0.02408,0.00065471,0.0014451,0.00014713
0.024133,0.00066975,0.0014848,0.00014706
0.024185,0.0006567,0.0014369,0.00014697
0.024237,0.00067211,0.0014275,0.00014686
0.024289,0.00068892,0.0014718,0.00014671
0.024342,0.00069239,0.0014423,0.00014653
0.024394,0.00070087,0.0015086,0.00014631
0.024446,0.00067659,0.0014477,0.00014606
0.024498,0.00066814,0.0015387,0.00014576
0.02455,0.00069724,0.0014698,0.00014541
0.024602,0.00072548,0.0014267,0.00014502
0.024654,0.00070916,0.0014405,0.00014458
0.024707,0.00069091,0.0015498,0.00014409
0.024759,0.00069844,0.0015437,0.00014354
0.024811,0.00067419,0.001598,0.00014296
0.024863,0.00074456,0.0016206,0.00014232
0.024916,0.0006584,0.0016025,0.00014162
0.024968,0.00064472,0.0015435,0.00014087
0.025019,0.00074127,0.0015647,0.00014009
0.025072,0.00067001,0.0016436,0.00013924
0.025124,0.00070438,0.0015063,0.00013834
0.025176,0.00070818,0.001527,0.00013741
0.025228,0.0006731,0.0015042,0.00013642
0.025281,0.00063485,0.0014767,0.00013539
0.025333,0.00064321,0.0014069,0.00013433
0.025385,0.00068177,0.0015189,0.00013322
0.025437,0.00066647,0.0014643,0.00013206
0.02549,0.00062651,0.0014781,0.00013087
0.025542,0.00068613,0.0014554,0.00012965
0.025594,0.00068548,0.0014361,0.0001284
0.025646,0.00063918,0.0015361,0.00012712
0.025698,0.00061352,0.0014309,0.00012582
0.02575,0.00060229,0.0014173,0.00012451
0.025802,0.00059296,0.0014149,0.00012317
0.025854,0.00061352,0.0013151,0.0001218
0.025906,0.00064938,0.0013217,0.00012041
0.025958,0.00056941,0.0012927,0.00011902
0.026011,0.00059519,0.0012054,0.00011761
0.026062,0.00056018,0.0014471,0.00011621
0.026114,0.00054754,0.0016426,0.00011482
0.026161,0.00042513,0.0016755,0.00011353
